time,user,tweet
2022-06-01 20:20:00+00:00,PartidoMorenaMx,"""Una amplia, entrañable y afectuosa felicitación a todos los marinos de México hoy en su día (...) un reconocimiento (...) por su apoyo, su solidaridad con nuestro pueblo y por su lealtad a las instituciones"": presidente @lopezobrador_ 

#ConferenciaPresidente https://t.co/2WnGCtEDIu"
2022-06-01 19:20:00+00:00,PartidoMorenaMx,"¡Es ahora o nunca!

Llegó el momento de votar por las y los candidatos de la 4T.

Juntas y juntos, de la mano de #YaSabesQuién, lograremos la verdadera transformación de México.

¡Vota con esperanza! ¡Vota todo Morena! https://t.co/hhm2MOSNlz"
2022-06-01 18:20:00+00:00,PartidoMorenaMx,"Debido a las afectaciones del huracán #Agatha en Oaxaca, el presidente @lopezobrador_ informó que se atiende a la población damnificada y sigue la búsqueda de desaparecidos.

Te compartimos lo más importante de la #ConferenciaPresidente de hoy. https://t.co/ZgrKW9NGCH"
2022-06-01 17:20:00+00:00,PartidoMorenaMx,"La #HuelgadeCananea de 1906 contra la explotación laboral es un ícono de la defensa de los derechos, la justicia y la libertad, que inspiró la causa revolucionaria de 1910.

Fue reprimida por fuerzas estadounidenses con autorización de Porfirio Díaz.

No olvidamos. https://t.co/fIfOlYFUou"
2022-06-01 16:17:40+00:00,PartidoMorenaMx,"Llegó el momento de la Transformación para Aguascalientes, Durango, Hidalgo, Oaxaca, Quintana Roo y Tamaulipas.

¡Llegó la hora del #CambioVerdadero! 

Este 5 de junio vota libre, vota Morena. 

#QueSigaLaEsperanza
#6De6ParaMorena https://t.co/ffQsTmyUf7"
2022-06-01 15:00:00+00:00,PartidoMorenaMx,"¡Unidas y unidos somos más fuertes!

Celebramos que @mmarquezags se una al proyecto de transformación que cambiará el futuro de las y los hidrocálidos.

Que no les quede duda, el cambio verdadero llegará a #Aguascalientes con @Nora_Ruvalcaba 

¡Vota sin miedo! https://t.co/NKVyVeyBfa"
2022-06-01 12:43:27+00:00,PartidoMorenaMx,#Francamente https://t.co/Elfwc33esk
2022-06-01 12:11:21+00:00,PartidoMorenaMx,"RT @lopezobrador_: Conferencia de prensa matutina, desde Palacio Nacional https://t.co/LyB0FlXSoE"
2022-06-01 11:00:01+00:00,PartidoMorenaMx,"Este 5 de junio, ¡todas y todos con Morena!

¡Excelente miércoles! https://t.co/VYHwmyKbKm"
2022-06-01 04:19:44+00:00,PartidoMorenaMx,"RT @CEEMorenaAgs: Su desesperación los está haciendo cometer este tipo de delitos, pero no les servirá de nada. La gente de Aguascalientes…"
2022-06-01 03:00:00+00:00,PartidoMorenaMx,"El dirigente nacional de nuestro Movimiento, @mario_delgado,  acompañó al próximo gobernador de Oaxaca @salomonj.

Vienen tiempos de cambio para las y los oaxaqueños.

La Transformación será una realidad en el estado.

#6De6ParaMorena 
#QueSigaLaEsperanza https://t.co/45XjX2X79t"
2022-06-01 02:00:01+00:00,PartidoMorenaMx,"Sobre el @TrenMayaMX, el presidente @lopezobrador_ aseguró que intereses particulares no estarán por encima del interés del pueblo, del interés de la nación.

""Vamos a cumplir legalmente. No van a poder detenernos"" 

#ConferenciaPresidente https://t.co/oLuuVPOWeQ"
2022-06-01 01:10:09+00:00,PartidoMorenaMx,RT @Nora_Ruvalcaba: Hoy tenemos un anuncio. Gracias a Martha Márquez por sumarte al proyecto de la transformación. Nuestro movimiento es in…
2022-06-01 01:00:01+00:00,PartidoMorenaMx,"Llegó la hora de ejercer nuestro derecho ciudadano.

Llegó el momento del #CambioVerdadero.

#VotaLibre #VotaSinMiedo #6de6ParaMorena https://t.co/gNbzbrHuIA"
2022-06-01 00:00:01+00:00,PartidoMorenaMx,"“La gente está muy consciente. Más de lo que nosotros imaginamos (…) Los adversarios (...) siguen con su idea de que el pueblo no existe, de que el pueblo es tonto, pero tonto es el que piensa que el pueblo es tonto”: presidente @lopezobrador_ 

#ConferenciaPresidente https://t.co/LQyEffK2dZ"
2022-05-31 23:08:10+00:00,PartidoMorenaMx,"Con más de un millón 700 mil firmas de respaldo, dirigentes de nuestro Movimiento denunciaron ante la @FGRMexico a quienes votaron en contra de la #ReformaEléctrica.

También a Teresa Jiménez, candidata de “Va por México” en Aguascalientes, por presuntos actos de corrupción. https://t.co/sf3eq7sB0T"
2022-05-31 21:30:00+00:00,PartidoMorenaMx,"El presidente de México @lopezobrador_  informó que el personal médico que atienda en las zonas más alejadas del país recibirá más ingresos y especializaciones.

#ConferenciaPresidente https://t.co/Ky8TfiFO1R"
2022-05-31 20:31:42+00:00,PartidoMorenaMx,"Faltan pocos días para que @MaraLezama sea la gobernadora de #QuintanaRoo.

Este 5 de junio llegará la Cuarta Transformación. 

¡Toma tu credencial y vota con alegría! 

#6De6ParaMorena 
#QueSigaLaEsperanza https://t.co/MSv0nQkTSo"
2022-05-31 19:30:00+00:00,PartidoMorenaMx,"""No se va a detener (el Tren Maya) (...) que no piense la gente, aunque hagan mucha publicidad, de que ya es cosa juzgada. No. Es un proceso abierto, y estamos seguros de que tenemos la razón: presidente @lopezobrador_ 

#ConferenciaPresidente https://t.co/YLwTx2Ciwo"
2022-05-31 18:30:00+00:00,PartidoMorenaMx,"Este 5 de junio, vamos juntas y juntos a hacer historia en #Tamaulipas.

De la mano del @Dr_AVillarreal  ¡Claro que es posible!

#6De6ParaMorena 
#QueSigaLaEsperanza https://t.co/WRpPcb2M4d"
2022-05-31 17:30:00+00:00,PartidoMorenaMx,"La @opsoms reconoció el liderazgo y compromiso del presidente @lopezobrador_ en favor de la salud de las y los mexicanos, y su lucha contra el consumo de tabaco.

Te compartimos lo más importante de la #ConferenciaPresidente de hoy.

#DíaMundialSinTabaco https://t.co/i6dADiL2JT"
2022-05-31 15:30:00+00:00,PartidoMorenaMx,"Falta muy poco para que la 4T llegue a 6 estados más. 

Este 5 de junio acude a tu casilla y vota sin miedo.

¡Vota con esperanza!

¡Vota libre!

¡Vota Morena!

#QueSigaLaEsperanza
#6De6ParaMorena https://t.co/q6Rm1TowBj"
2022-05-31 12:59:41+00:00,PartidoMorenaMx,#Francamente https://t.co/1w57s6kO3G
2022-05-31 12:07:22+00:00,PartidoMorenaMx,"RT @lopezobrador_: Día Mundial sin Tabaco. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/jmvKaCwY4v"
2022-05-31 11:31:08+00:00,PartidoMorenaMx,"Hicimos y seguiremos haciendo historia. 

¡Buenos días a todas y todos! https://t.co/rViKFrIpw1"
2022-05-31 02:00:01+00:00,PartidoMorenaMx,"¡Llegó el momento! Este 5 de junio vamos todas y todos a votar sin miedo.

Con @Nora_Ruvalcaba, Aguascalientes tendrá un gobierno digno, honesto y con bienestar.

#6de6ParaMorena
#QueSigaLaEsperanza https://t.co/ln82oisfx2"
2022-05-31 00:30:00+00:00,PartidoMorenaMx,"""La lucha por la libertad no tiene descanso, porque la libertad se conquista, no se implora. Y de eso se trata esta elección, ¡de liberar a Tamaulipas por fin de gobernantes corruptos!"": @mario_delgado https://t.co/y2kQrXnCb7"
2022-05-30 23:30:00+00:00,PartidoMorenaMx,"""Cuando hay que decidir entre eficacia política y principios, debe uno siempre inclinarse por los principios, porque si no, ¿qué somos?"": presidente @lopezobrador_ 

#ConferenciaPresidente https://t.co/fZCtu0VqCy"
2022-05-30 22:00:00+00:00,PartidoMorenaMx,"El presidente @lopezobrador_  reiteró su postura sobre la Cumbre de las Américas.

""En la práctica hacer valer la soberanía de los países, que nadie excluya a nadie"".

#ConferenciaPresidente https://t.co/zKGfpXkTOk"
2022-05-30 21:00:01+00:00,PartidoMorenaMx,"Se acercan tiempos mejores para #Tamaulipas.

Con el @Dr_AVillarreal llegará la transformación.

¡Juntas y juntos desterraremos el miedo y la violencia!

#6De6ParaMorena
#QueSigaLaEsperanza https://t.co/bA9gfm9oqn"
2022-05-30 19:30:00+00:00,PartidoMorenaMx,"¡Las mujeres son el corazón de la esperanza!

Con @Nora_Ruvalcaba, @MarinaVitela_  y @MaraLezama, la transformación seguirá avanzando.

¡Vota libre! ¡Vota Morena!

#6De6ParaMorena 
#QueSigaEsperanza https://t.co/TJiZsQBl7s"
2022-05-30 18:00:00+00:00,PartidoMorenaMx,"""¡No al pragmatismo ramplón! ¡No a la sinrazón de las minorías que quieren mantener hegemonía con dogmas ideológicos o de cualquier tipo""!: presidente @lopezobrador_ 

#ConferenciaPresidente https://t.co/VD5YCrEeX0"
2022-05-30 17:00:01+00:00,PartidoMorenaMx,"El presidente @lopezobrador_ refrendó el compromiso de basificar al personal médico que hizo frente a la pandemia de #COVID19 

Te compartimos lo más importante de la #ConferenciaPresidente de hoy. https://t.co/wZpXDqruNh"
2022-05-30 15:30:00+00:00,PartidoMorenaMx,"Este 5 de junio será histórico para Quintana Roo. 

Por primera vez una mujer tomará las riendas del estado.

Con @MaraLezama llegarán tiempos de esperanza.

#6de6ParaMorena
#QueSigaLaEsperanza https://t.co/qcZJ7Qj6B9"
2022-05-30 12:24:04+00:00,PartidoMorenaMx,#Francamente https://t.co/OlJ8wDaegy
2022-05-30 12:00:25+00:00,PartidoMorenaMx,"RT @lopezobrador_: Mantenemos buena relación con todos los gobiernos del mundo. Conferencia de prensa matutina, desde Palacio Nacional http…"
2022-05-30 11:00:02+00:00,PartidoMorenaMx,"En cada rincón del país el pueblo escucha a su presidente y se informa todos los días. No daremos ni un paso atrás en la Transformación. 

¡Gran inicio de semana para todas y todos! https://t.co/7cKuNhEMTP"
2022-05-30 02:33:22+00:00,PartidoMorenaMx,"#Tamaulipas vivirá una gran fiesta democrática

Líderes, integrantes del gabinete, legisladoras, legisladores y la Jefa de Gobierno, arroparon al @Dr_AVillarreal 

Porque unidos somos más fuertes, vamos todos a transformar #Tamaulipas.

#6De6ParaMorena
#QueSigaLaEsperanza https://t.co/M4NPvCQx4d"
2022-05-30 01:00:01+00:00,PartidoMorenaMx,"Felicitamos al pueblo colombiano por la jornada democrática de hoy y saludamos la victoria de @petrogustavo  y @FranciaMarquezM en esta primera vuelta.

Les deseamos el mayor de los éxitos para la segunda etapa de la elección. 

La esperanza llegará a la tierra de Gaitán. https://t.co/pEPZ5DuQmT"
2022-05-30 00:28:31+00:00,PartidoMorenaMx,"En Tamaulipas, Aguascalientes, Durango y todo el país… https://t.co/1myMt5blgH"
2022-05-29 23:00:01+00:00,PartidoMorenaMx,"Estamos a tan solo una semana para que la #4T llegue a Aguascalientes, Durango, Hidalgo, Oaxaca, Quintana Roo y Tamaulipas.

Es una realidad, el #CambioVerdadero se sentirá en cada rincón del país.

#6De6ParaMorena 
#QueSigaLaEsperanza https://t.co/Jkd5c5BWqI"
2022-05-29 21:00:01+00:00,PartidoMorenaMx,"Como saben que ya se van @fgcabezadevaca, @TrucoVerastegui y @MarkoCortes aumentan sus amenazas y su violencia. 

Desde nuestro movimiento decimos basta de guerra sucia.
 
El pueblo tamaulipeco ya decidió: el @Dr_AVillarreal será gobernador.

Que el amor venza al odio #VotaMorena https://t.co/MVUEp38wuy"
2022-05-29 19:30:00+00:00,PartidoMorenaMx,"No dejes que nadie te intimide o amenace.

Si eres funcionaria o funcionario del gobierno de un estado, recuerda que tu voto es libre y secreto.

Nadie te puede obligar a votar por un partido que no quieres.

¡Vota libre! https://t.co/0NAkIqn1hA"
2022-05-29 17:30:00+00:00,PartidoMorenaMx,"Este 5 de junio, 6 estados se sumarán a la #4T.

Muy pronto llegarán vientos de esperanza a #Aguascalientes, #Durango, #Hidalgo, #Tamaulipas, #Oaxaca y #QuintanaRoo 

Llegó el momento ¡Vota sin miedo! ¡Vota Morena!

#6De6ParaMorena
#QueSigaLaEsperanza https://t.co/Dcz6BKIqp6"
