user,tweet
PartidoMorenaMx,"A tres años de gobierno del pueblo, México se consolida en la región como protagonista en la lucha contra la desigualdad y la injusticia. https://t.co/51hWO7QbKX"
PartidoMorenaMx,"En México el plan de vacunación plantea llegar a todas las personas en cada rincón del país, como un derecho y no como una mercancía. https://t.co/abl9Uu4xtx"
PartidoMorenaMx,"#ALaMitadDelCamino
No se permite el ingreso de maíz transgénico.

No se usa fracking para la extracción de crudo.

No se han otorgado nuevas concesiones mineras.

¡La #4T es cuidado del medio ambiente! https://t.co/ZHDbNR3eHZ"
PartidoMorenaMx,"Con un gobierno cercano a su gente, la #4T trabaja en Tizayuca, Hidalgo, para llevar servicios gratuitos de salud a través de módulos itinerantes. https://t.co/08JBjiwt2K"
PartidoMorenaMx,"El salario mínimo aumenta dignamente y en 2022 tendremos un logro histórico en favor de las mexicanas y los mexicanos, esto es la #4T 

#QueSigaLaTransformación https://t.co/ZUz8nPluus"
PartidoMorenaMx,"12 de diciembre de 1979

Se crea el Frente Nacional Contra la Represión, impulsado por Rosario Ibarra de Piedra.

Objetivos comunes como la defensa de las libertades democráticas y la solidaridad, propiciaron la creación del Frente Nacional Contra la Represión. https://t.co/yvO3y5xeme"
PartidoMorenaMx,"¡Sigue de cerca al #CambioVerdadero!

Suscríbete al canal de la #4TV: https://t.co/Xrkiir0eWK https://t.co/7NZEa0xq1T"
PartidoMorenaMx,"Nuestro movimiento lamenta el fallecimiento de Vicente Fernández, icono de la música y la cultura de nuestro país.

Descanse en paz. https://t.co/lYm7YD60Fr"
PartidoMorenaMx,"El Encuentro Internacional por las Causas de los Pueblos contó con la participación de María José Pizarro, congresista, comprometida con la paz en Colombia. https://t.co/1zBjAX2gBE"
PartidoMorenaMx,"RT @lopezobrador_: Transmito mi pésame a familiares, amigos y millones de admiradores de Vicente Fernández, símbolo de la canción ranchera…"
PartidoMorenaMx,"La #ReformaEléctrica no busca cancelar contratos ya otorgados, plantea reconfigurar la producción eléctrica bajo una mirada de soberanía y protección al consumidor final. https://t.co/TpcZAbkxy1"
PartidoMorenaMx,#Francamente https://t.co/iKC19bDi1A
PartidoMorenaMx,"El gobierno de la #CuartaTransformación no se detiene.

""Estamos de pie, hemos resistido a las adversidades y seguimos avanzando en la transformación de la vida pública de México""

@lopezobrador_
Presidente de México
#ALaMitadDelCamino #3AñosDeTransformación https://t.co/lvWuSxU36v"
PartidoMorenaMx,La pandemia de COVID-19 demostró que la salud debe ser considerada un derecho y no una mercancía. La #4T lucha por el acceso pleno a la salud para todos y todas https://t.co/SdskeCj3cU
PartidoMorenaMx,"La empatía es la escalera hacia una mejor sociedad. ¡Construyamos un México más fraterno! Buenos días. 🤗

(Foto #CirculaEnRedes) https://t.co/04tu7ixpPg"
PartidoMorenaMx,"“Es muy claro, no queremos maltrato a los mexicanos que están en Estados Unidos, ni queremos que se le falte el respeto a México”.

@lopezobrador_
Presidente de México
11/12/21 https://t.co/w5KuzlAXI1"
PartidoMorenaMx,"Con la instalación de la Comisión para el acceso a la verdad, se buscará reparar el daño a las victimas de crímenes de Estado durante la guerra sucia.

La #4T es memoria, justicia y dignidad. https://t.co/6mGWKfkQlK"
PartidoMorenaMx,El Encuentro Internacional por las Causas de los Pueblos celebrado en el marco de los festejos a 3 años del triunfo de la #Transformación reunió a líderes y lideresas de la región para trazar una agenda progresista en común https://t.co/2yARNrlIv7
PartidoMorenaMx,"Bajo la conducción de las y los legisladores de #Morena en la Ciudad de México, se llevó a cabo la primera Asamblea Informativa sobre la #ReformaEléctrica.

En 1938 defendimos el petróleo, hoy defenderemos, unidos y organizados, el litio y la energía eléctrica. https://t.co/ITC6Kcc2Af"
PartidoMorenaMx,Los gobiernos de la #Transformación tienen un profundo sentido de responsabilidad social y están comprometidos con los que más lo necesitan. https://t.co/uPtM7tXXzx
PartidoMorenaMx,"“En nuestra administración (…) desde el primer día hemos estado impulsando la consolidación de la transformación en Baja California”.

@MarinadelPilar
Gobernadora de Baja California
11/12/21 https://t.co/aaQD98jSbE"
PartidoMorenaMx,"La confianza de las mexicanas y los mexicanos nos permitirá llevar la #CuartaTransformación a todos los rincones del país.

¡Con el pueblo todo, sin el pueblo nada! https://t.co/p1gipXhziv"
PartidoMorenaMx,"Te compartimos el resumen de la #ConferenciaPresidente del día de hoy, realizada desde Tijuana, #BajaCalifornia.

La #4T es información para el pueblo, democracia y transparencia. https://t.co/6wUgvaPzbx"
PartidoMorenaMx,"Podrán darle marcha atrás a lo material, pero no van a poder cambiar la nueva mentalidad que el pueblo de #México ha tomado en este tiempo.

#3AñosDeTransformación https://t.co/uEmRWZg0Zy"
PartidoMorenaMx,"¡Ahora en vivo! 
#ConferenciaPresidente 
11/12/2021 https://t.co/VG2nK5a25m"
PartidoMorenaMx,"La #ReformaEléctrica defiende los recursos de la nación.

¡El litio es nuestro!
#LaReformaEléctricaVa https://t.co/PhflRby772"
PartidoMorenaMx,El cuidado y conservación de la naturaleza es una prioridad para los gobiernos de la #4T. https://t.co/LtZYPq2aY7
PartidoMorenaMx,"#ALaMitadDelCamino

Se han entregado recursos para mejoras y mantenimiento a 60 mil escuelas de todo el país.

¡Nunca más el olvido a la educación! https://t.co/CtIkNapdQT"
PartidoMorenaMx,#Francamente https://t.co/8NDCrwy1F1
PartidoMorenaMx,"La historia nos dará la razón. Sigamos adelante con nuestra lucha. ¡Buenos días! 

(Foto #CirculaEnRedes) https://t.co/B3VWR69rNf"
PartidoMorenaMx,"""Se requiere tanto en Estados Unidos como en Canadá fuerza de trabajo, no tienen mano de obra, ¿por qué no regular, ordenar el flujo migratorio? (...)"". 

@lopezobrador_
Presidente de México
10/12/21
#ConferenciaPresidente https://t.co/nrNdeL3lZD"
PartidoMorenaMx,En el Encuentro Internacional por las Causas de los Pueblos la Secretaria General de #morena @CitlaHM  recalcó la importancia de consolidar los partidos como instrumento del pueblo. https://t.co/fbUfi23Djk
PartidoMorenaMx,"“El camino para la paz no es el fuego, ni la violencia (…) no habrá paz en Guerrero, sin paz para sus mujeres”.

@EvelynSalgadoP
Gobernadora de Guerrero
10/12/21 https://t.co/TG4b7YVuns"
PartidoMorenaMx,"RT @lopezobrador_: Acuerdo para regularizar vehículos usados de procedencia extranjera, desde Chihuahua https://t.co/7nIIvI2kqG"
PartidoMorenaMx,"Con obra pública en beneficio de las colonias populares, la #4T avanza en Oaxaca. https://t.co/PsEuWKapd0"
PartidoMorenaMx,"El derecho a la salud es fundamental en la #CuartaTransformación

Con acceso a la salud, celebremos juntas y juntos #3AñosDeTransformación https://t.co/3ptrVSDTZV"
PartidoMorenaMx,"“Vamos a llegar a un acuerdo, vamos a dialogar (…) pero hay cosas en donde no vamos -de una vez lo adelanto- a ceder, por ejemplo, en lo que tiene que ver con el dominio de la nación sobre el litio”.

@lopezobrador_
Presidente de México
10/12/21
#ConferenciaPresidente https://t.co/Xxe9haB1VX"
PartidoMorenaMx,Nos une la misma meta: un mejor porvenir para nuestro #México https://t.co/g6TTLi5gLY
PartidoMorenaMx,"#ALaMitadDelCamino
9 millones de adultos mayores de 65 años reciben una pensión que aumenta cada año.

La #4T es dignidad para todas y todos. https://t.co/CbFzy5b2XQ"
PartidoMorenaMx,"El presidente López Obrador reiteró su postura sobre la urgencia de atender el fenómeno migratorio desde las causas.

Es necesario que #EstadosUnidos y #Canadá implementen un programa de visas de trabajo.

Presidente @lopezobrador_
10/12/21
#ConferenciaPresidente https://t.co/8B6TVm1FrD"
PartidoMorenaMx,"RT @lopezobrador_: Instalación de Comisión para el acceso a la verdad y el impulso a la justicia, desde Chihuahua https://t.co/I7Dup49teg"
PartidoMorenaMx,"Te compartimos el resumen de la #ConferenciaPresidente del día de hoy, desde Chihuahua, #Chihuahua.

La #4T es información para el pueblo, democracia y transparencia. https://t.co/CAPB9CL0SH"
PartidoMorenaMx,"En #Morena estamos del lado de las y los trabajadores, para garantizar una vida digna y de esperanza para las familias mexicanas, en 2022 el salario mínimo aumentará un 22%

#QueSigaLaTransformación https://t.co/NSwJe9tAWN"
PartidoMorenaMx,"Con la #ReformaEléctrica tendremos energías más limpias, lo que significa una reducción en el daño ambiental.

#QueSigaLaTransformación #LaReformaEléctricaVa https://t.co/kuqM4JrDL2"
PartidoMorenaMx,#Francamente https://t.co/E9WcKWt2f9
PartidoMorenaMx,"¡Ahora en vivo! 
#ConferenciaPresidente desde #Chihuahua 
10/12/2021 https://t.co/f1UThkZkHW"
PartidoMorenaMx,"En #México celebramos el Día Internacional de los #DerechosHumanos con alegría y libertad.

¡Nunca más un régimen que violente nuestros derechos humanos! https://t.co/R1SVy7MfJd"
PartidoMorenaMx,"¡Buen día a todas y todos los que acompañan esta lucha con fe, optimismo y esperanza!

(Imagen #CirculaEnRedes) https://t.co/ZXbiikR0F0"
PartidoMorenaMx,"#morena Boletín de Prensa - 07/12/21

#JuntosHacemosHistoria da a conocer los nombres de quienes participarán para representar a la coalición en el proceso 2022 https://t.co/JCGjRYPoOm"
PartidoMorenaMx,"La #4T avanza en #CDMX y en todo el país.

En cada estado la transformación es una realidad y está cambiando la vida de millones de mexicanas y mexicanos.

#QueSigaLaTransformación https://t.co/g1aGumNc4m"
PartidoMorenaMx,"#ALaMitadDelCamino
El gobierno de la #CuartaTransformación otorga 11 millones de becas a estudiantes.

¡La educación es un derecho, no un privilegio! https://t.co/T8CJwcXXU5"
PartidoMorenaMx,Los gobiernos de la #Transformación trabajan para recuperar la paz y la seguridad del pueblo. https://t.co/7xsEthmQEh
PartidoMorenaMx,"Las mexicanas y los mexicanos estamos orgullosos de estos #3AñosDeTransformación. Gobernando con el pueblo y para el pueblo, juntas y juntos seguiremos avanzando. https://t.co/J2T6CQnyxm"
PartidoMorenaMx,"""Estamos inaugurando la alternancia y todo el compromiso que conlleva para con la sociedad colimense (...) una nueva etapa, una nueva era en la participación política (...)”.

@indira_vizcaino
Gobernadora de Colima
Presentación del #PlanEstatalDeDesarrollo https://t.co/dK3nApbmUO"
PartidoMorenaMx,La estrategia de combate a la inseguridad está basada en atender las causas de la violencia combinadas con eliminar la corrupción en los cuerpos de seguridad. https://t.co/cRRZtlvfoq
PartidoMorenaMx,"""...es posible un modelo de desarrollo sustentado en la honestidad, la economía moral, la austeridad republicana, la construcción de un verdadero Estado de bienestar donde la democracia y las libertades se ejerzan a plenitud"".

@Claudiashein
Jefa de Gobierno de la #CiudadDeMexico https://t.co/pNN3bFQuPR"
PartidoMorenaMx,La nueva reforma educativa garantiza la educación para todos los niveles y para todas las personas. https://t.co/3FXAsoUhQR
PartidoMorenaMx,"Te compartimos el resumen de la #ConferenciaPresidente del día de hoy.

La #4T es información para el pueblo, democracia y transparencia. https://t.co/9wa4AqTUKp"
PartidoMorenaMx,La construcción de infraestructura para generar electricidad sustentable y bajo costo es una de las prioridades de la #ReformaEléctrica. https://t.co/73RFyGfL4E
PartidoMorenaMx,"La corrupción es un mal global que genera pobreza, desigualdad y violencia. En el Día Internacional Contra la Corrupción, nuestro movimiento refrenda su compromiso para erradicarla de todos los ámbitos del país https://t.co/yDihJJgjh5"
PartidoMorenaMx,#Francamente https://t.co/BSCwfJ8Seq
PartidoMorenaMx,"¡Ahora en vivo! 
#ConferenciaPresidente 
09/12/21 https://t.co/cipIKxzqBD"
PartidoMorenaMx,"Llevando la esperanza a todos lados, así vive el pueblo de México en la 4T. 🇲🇽 ❤️ ¡Buenos días! 

(Foto #CirculaEnRedes) https://t.co/33e0xbF5FJ"
PartidoMorenaMx,"“No es un cambio de gobierno, es un cambio de régimen, por eso es la Cuarta Transformación. Ellos pensaban que iba a ser más de lo mismo, una segunda versión de lo que fue el 2000”.

@lopezobrador_
Presidente de México
08/12/21
#ConferenciaPresidente https://t.co/zT5mE9cO6h"
PartidoMorenaMx,"“Somos mexicanos y mexicanas orgullosas de nuestra historia y conscientes de que no hay marcha atrás (…) la transformación avanza por el camino de la democracia y las libertades”.

@Claudiashein
Jefa de Gobierno de la Ciudad de México
08/12/21 https://t.co/iYHbM1aG93"
PartidoMorenaMx,"Mantente al día con la información más relevante del movimiento de transformación. ¡Comparte y difunde la voz del pueblo!

#morenaNoticias - 08/12/21 https://t.co/RVN1KiWsSn"
PartidoMorenaMx,"“…todos los días nos inspira el espíritu incansable de lucha de este pueblo maravilloso de nuestra entrañable Ciudad, porque amamos y luchamos por la tierra donde nacimos”.

@Claudiashein
Jefa de Gobierno de la Ciudad de México
08/12/21 https://t.co/wKdGuMO4nA"
PartidoMorenaMx,"""Me han pedido hacer una concentración que demande que los privados dejen esos espacios públicos, los cuales fueron concesionados"".

@MiguelANavarroQ 
Gobernador de Nayarit 
08/12/21 https://t.co/AlmlhkKJWa"
PartidoMorenaMx,"Nuestro movimiento impulsa, como ninguna otra fuerza política en el país, la participación de la mujer en cargos públicos. Por una verdadera paridad, que siga la transformación. https://t.co/3NsopAQ2T4"
PartidoMorenaMx,"RT @Claudiashein: 🔴 #EnVivo | En un ejercicio de transparencia, hoy rindo cuentas a la ciudadanía de las acciones y avances para garantizar…"
PartidoMorenaMx,"Nuestro movimiento felicita a @RutilioEscandon, Gobernador de #Chiapas por su #TercerInformeDeGobierno.

¡La transformación avanza en el sureste de México! #ChiapasSeTransforma https://t.co/B8OZd0U3Vs"
PartidoMorenaMx,"RT @infpmorena: Las compañeras del @FrenteCirculas  les invitan a su charla formativa, con el tema de ""Paridad de género en el sistema educ…"
PartidoMorenaMx,"RT @mario_delgado: Hoy asistimos a la toma de protesta de @MGChalco como Presidente Municipal de Chalco, Estado de México. 

Aquí la gente…"
PartidoMorenaMx,"Durante su gira por el estado, el presidente @lopezobrador_ , anunció el #PlanDeApoyoANayarit en el cual destacan las acciones en materia de seguridad, infraestructura y convenios de coordinación entre la federación y el estado. https://t.co/IuoNUpUKJF"
PartidoMorenaMx,"El sector privado y el público trabajan en conjunto con honestidad y transparencia para que la #Transformación sea un hecho, https://t.co/GWscDqiFeX"
PartidoMorenaMx,"#Nayarit será la primera entidad en federalizar sus servicios de salud.

La @SEDENAmx estará a cargo de la distribución de los medicamentos.

Presidente @lopezobrador_
08/12/21
#ConferenciaPresidente https://t.co/c9vc6JNNn2"
PartidoMorenaMx,En #3AñosDeTransformación se ha priorizado al pueblo y sus demandas. https://t.co/7jCyb2lEtc
PartidoMorenaMx,"Te invitamos a suscribirte al canal @ la_4tv : 👉 https://t.co/Xrkiir0eWK 

¡Suma tu voz al medio del cambio! https://t.co/c0CXXk4rNm"
PartidoMorenaMx,"Te compartimos el resumen de la #ConferenciaPresidente del día de hoy, desde Tepic, #Nayarit.

La #4T es información para el pueblo, democracia y transparencia. https://t.co/bQNFd6gA1k"
PartidoMorenaMx,"Las #mañaneras son un ejercicio de transparencia, compromiso e importancia para que el pueblo esté al tanto de los trabajos de transformación. https://t.co/E8sfveAqZz"
PartidoMorenaMx,"El #Fracking es una técnica destructiva que contamina el agua y daña el medioambiente, combatirla es defender el futuro. https://t.co/apwJoCsNgw"
PartidoMorenaMx,La #ReformaEléctrica plantea una transición a energías limpias y renovables. Los conservadores dicen defender las energías limpias cuando en realidad solo buscan lucrar y desfalcar al Estado. https://t.co/5rx9afnrc9
PartidoMorenaMx,#Francamente https://t.co/A1ZtWLixMU
PartidoMorenaMx,"¡Ahora en vivo! 
#ConferenciaPresidente desde Tepic, #Nayarit 
08/12/21 https://t.co/DWO4pXPgvN"
PartidoMorenaMx,"Hace 139 años, nació en Fresnillo, Zacatecas, Manuel M. Ponce, uno de los más destacados compositores de la música popular mexicana. A él se le atribuyen canciones clásicas como Estrellita, o Las Mañanitas. https://t.co/0dlR3UE3ti"
PartidoMorenaMx,"A todas y todos: que tengan un día con mucho #AMLOVE. 

(Foto #CirculaEnRedes) https://t.co/ynjXvAte7w"
PartidoMorenaMx,A #3AñosDeTransformación volvimos a mostrar la fuerza de nuestro movimiento. ¡Juntas y juntos seguiremos avanzando! https://t.co/3I1DEZpnDS
PartidoMorenaMx,"Durante el Encuentro Internacional por las Causas de los Pueblos, el ex presidente de Colombia, @ernestosamperp, reconoció el proceso de revocación de mandato. https://t.co/l3RczaDfgH"
PartidoMorenaMx,"En México, la #ReformaEléctricaVa porque propone:

Fortalecer la @CFEmx para tener una empresa estatal sólida. 
Garantizar precios bajos a la gente. https://t.co/xZcYWcyqVe"
PartidoMorenaMx,"En #Tabasco, se inició la Campaña Estatal de Reforestación, que suma a esta entidad a los esfuerzos históricos del Gobierno de México para preservar nuestros recursos naturales. https://t.co/5c4RtRffJI"
PartidoMorenaMx,"Hoy inicia la vacunación de refuerzo para las personas mayores de 60 años.

Comenzará en Chiapas, Ciudad de México, Jalisco, Oaxaca, Sinaloa y Yucatán.

Presidente @lopezobrador_
07/12/21
#ConferenciaPresidente https://t.co/zdfeG2QyAP"
PartidoMorenaMx,RT @RENACE_INFP: ¡Conoce el #BoletínReNaCe de esta semana! En esta ocasión abordamos el Tercer Informe de Gobierno que ha rendido ante el p…
PartidoMorenaMx,"En #3AñosDeTransformación se gobierna con honestidad, principios y de cara al pueblo. https://t.co/CVSvp5dpBB"
PartidoMorenaMx,"Suscríbanse a nuestro canal de #Telegram para descargar nuestro contenido y compartirlo. 

¡Sigamos unidos y defendamos la 4T!

https://t.co/ESbhwg5q1B"
PartidoMorenaMx,RT @lopezobrador_: Plan de apoyo a Nayarit https://t.co/aCSyZO8zO4
PartidoMorenaMx,"¡Sumemos nuestras voces y construyamos el cambio!

1. Da clic aquí: 👉 https://t.co/DWQtl4STUl

2. Envíanos un mensaje y guarda el contacto de morena en tu teléfono. ✉ ✅👤
https://t.co/LbE7JYcF70 https://t.co/FphgU7deLh"
PartidoMorenaMx,"En 1938 defendimos el petróleo. 
Hoy defenderemos el #litio y la energía eléctrica. 

¡La patria es primero! #LaReformaElectricaVa https://t.co/5KCB57BvIp"
PartidoMorenaMx,Se avanza en la construcción de los grandes proyectos que traerán prosperidad y bienestar a nuestras regiones. https://t.co/8RzIPYtYmR
PartidoMorenaMx,El fortalecimiento del sector salud comienza por generar las condiciones para que las y los médicos puedan formarse y especializarse. https://t.co/TyBp5f2zBM
PartidoMorenaMx,"Te compartimos el resumen de la #ConferenciaPresidente del día de hoy, realizada desde Zapopan, #Jalisco.

La #4T es información para el pueblo, democracia y transparencia. https://t.co/391si9sUKV"
PartidoMorenaMx,"Conmemoramos el aniversario luctuoso de Jesús Flores Magón, destacado periodista y político a quien recordamos con orgullo. https://t.co/UQV3LPLdh9"
PartidoMorenaMx,#Francamente https://t.co/om81N0n4qQ
PartidoMorenaMx,Desde su gestión como Jefe de Gobierno del Distrito Federal @lopezobrador_ ganó el reconocimiento internacional por las políticas que sentaron las bases de la Cuarta Transformación de México. https://t.co/pTZmW1pp6C
PartidoMorenaMx,"¡Ahora en vivo! 
#ConferenciaPresidente desde Zapopan, #Jalisco. 
07/12/21 https://t.co/VAfMrflQhG"
PartidoMorenaMx,"En 3 años se han sentado las bases del cambio. ¡Vamos por más!

Buenos días. 😎 #3AñosDeTransformación

(Foto #CirculaEnRedes) https://t.co/gHk2MzEfEd"
PartidoMorenaMx,"A la mitad del camino, el cambio verdadero avanza de la mano del pueblo. ¡Con honestidad y esperanza, celebramos #3AñosDeTransformación! https://t.co/A1UiJenIlB"
PartidoMorenaMx,"Te compartimos el nuevo episodio de la serie #EstoSomos con @JesusRCuevas, miembro fundador de #Morena y del periódico #Regeneración.

Capítulo 5: “Los partidos no son para siempre, las causas sí”.

https://t.co/6jWzSxAgcD https://t.co/KAXNCRgG8a"
PartidoMorenaMx,"La 4T materializa el anhelo de las y los mexicanos que lucharon por un cambio verdadero.

#3AñosDeTransformación #3AñosDelTriunfo https://t.co/VtmgOcOpR4"
PartidoMorenaMx,¡La transformación de México se logra gracias al trabajo conjunto del pueblo organizado! https://t.co/VujMFtCFtd
PartidoMorenaMx,"Gobernar por y para el pueblo es el sello de la #4T, y en materia de salud, se enfrentó responsablemente y con rapidez la emergencia por Covid-19. https://t.co/cVuZMYpI7W"
PartidoMorenaMx,"Se trabaja constantemente para resarcir la deuda histórica con los pueblos indígenas y garantizar sus derechos.

#3AñosDeTransformación https://t.co/U7bNxhSHvH"
PartidoMorenaMx,"“…a nivel mundial estamos bien calificados. Esto obliga a que sigamos trabajando, no fallar, no marearnos (…)”.

Presidente @lopezobrador_
06/12/21
#ConferenciaPresidente https://t.co/r6wkTryXTd"
PartidoMorenaMx,"Al pueblo de México no le basta el voto representativo, requiere tomar las riendas de cada una de las decisiones políticas, sígamos construyendo la democracia participativa. https://t.co/2GjWqSzr8U"
PartidoMorenaMx,"Los altos índices de aprobación son producto del combate a la corrupción y del apoyo a las necesidades de la gente.

""Eso es lo que nos ha funcionado, esa es la clave (...) y eso lo está viendo la gente"".

Presidente @lopezobrador_
06/12/21
#ConferenciaPresidente https://t.co/Pcu0qn6nSs"
PartidoMorenaMx,"Felicitamos a nuestra compañera Reyna Lucía de Haro por su triunfo en el municipio de La Yesca, #Nayarit. 

La esperanza sigue creciendo en todo el país. ¡Enhorabuena! https://t.co/5ghDvzHQsU"
PartidoMorenaMx,"¡Información al alcance del pueblo cada mañana, #EstoEsLa4T! https://t.co/5yV46HQMna"
PartidoMorenaMx,"Para garantizar el derecho a la salud de las y los mexicanos, la #4T impulsa la capacitación del personal médico. https://t.co/E7gnrQL1xd"
PartidoMorenaMx,"Te compartimos el resumen de la #ConferenciaPresidente del día de hoy.

La #4T es información para el pueblo, democracia y transparencia. https://t.co/Zr2rQrdOlD"
PartidoMorenaMx,"Porque no se pueden hacer negocios privados con el patrimonio de todas y todos, la #ReformaEléctrica permitirá a la CFE generar más energía y más bienestar para la ciudadanía. https://t.co/iT0r3AKiJ9"
PartidoMorenaMx,#Francamente https://t.co/lbCbofw3fS
PartidoMorenaMx,RT @GobiernoMX: #ConferenciaPresidente | Lunes 6 de diciembre de 2021. https://t.co/5vTQeAHRrt
PartidoMorenaMx,"En 3 años la esperanza sigue moviendo el corazón de las mexicanas y mexicanos que confiamos en la transformación. 

¡Buenos días a todas y todos! 

(Imagen #CirculaEnRedes) https://t.co/pNM2ynVlf3"
PartidoMorenaMx,RT @lopezobrador_: Se amplía a 8 carriles la autopista México-Pachuca. Se están construyendo otras vialidades y la vía de Lechería al aerop…
PartidoMorenaMx,Felicitamos a nuestra compañera @ChenyJimenez por su triunfo y confiamos en que su trabajo en favor de #Nayarit desde el @senadomexicano estará lleno de compromiso por la transformación. ¡Enhorabuena! https://t.co/yasu1JJ9Jg
PartidoMorenaMx,"Hoy México impulsa su liderazgo en América Latina gracias a su contribución por la unidad y esperanza para los pueblos. 

#3AñosDeTransformación #3AñosDelTriunfo https://t.co/DKFfnCY6mA"
PartidoMorenaMx,A #3AñosDeTransformación seguiremos tocando puertas y corazones para que continúe el cambio verdadero. ¡Gracias por el apoyo y la confianza! https://t.co/imMjICI3lN
PartidoMorenaMx,"¡Mantengámonos en unidad y compartamos ideas!

1. Da clic aquí: https://t.co/DWQtl4Bj2N

2. Envíanos un mensaje y guarda el contacto de morena en tu teléfono. https://t.co/MKlKiKtpam"
PartidoMorenaMx,"Te compartimos los #SentimientosDelPueblo en torno a la #ReformaEléctrica, el mensaje es claro: no a la privatización. 
La energía tiene que pasar a manos del pueblo, de la nación.

¿Y tú de qué lado de la historia estás?
#QueSigaLaTransformación https://t.co/kfCRPtUyd9"
PartidoMorenaMx,"“…atender a los más pobres es ir a la segura para contar con el apoyo de muchos, de millones, cuando se busca transformar una realidad de opresión y alcanzar el ideal de vivir en una sociedad mejor”.

Presidente @lopezobrador_
#MensajeAlPueblo
#3AñosDeTransformación
01/12/21 https://t.co/SDkhflVrAF"
PartidoMorenaMx,"RT @infpmorena: Mesa 4 Coloquio Gobernar con el pueblo: ""Propuestas estratégicas para la integración nuestroamericana"" https://t.co/ksWbpz9…"
PartidoMorenaMx,Históricos logros en favor de las y los mexicanos. #EstoEsLa4T https://t.co/0FAzjDUUg2
PartidoMorenaMx,"“…en estos tres años hemos demostrado que somos una gran nación libre y soberana, respetada y respetable para el resto del mundo (...)"".

Presidente @lopezobrador_  
#MensajeAlPueblo
#3AñosDeTransformación
01/12/21 https://t.co/CbuqUtgUqT"
PartidoMorenaMx,La #Transformación es un camino largo que solo trabajando juntas y juntos podemos transitar con éxito. Sigamos andando con esperanza hacia el futuro. https://t.co/38nDths0Se
PartidoMorenaMx,"“El pueblo tiene que mantener todo el tiempo el poder en sus manos. Si un gobernante no está a la altura de las circunstancias y no manda obedeciendo al pueblo, revocación de mandato y va para afuera”.

Presidente @lopezobrador_
#MensajeAlPueblo
#3AñosDeTransformación
01/12/21 https://t.co/i4LiCeLCp7"
PartidoMorenaMx,"En la 4T se reconoce a la juventud de México como parte fundamental de la transformación. 

#3AñosDeTransformación https://t.co/i03T9ZPVxa"
PartidoMorenaMx,"Eliminando los privilegios para los grandes corporativos, la #ReformaEléctrica logrará tener mejores tarifas para las y los consumidores. https://t.co/JKvzoHEhAU"
PartidoMorenaMx,El acceso al agua potable es un derecho humano fundamental por el que cada gobierno de la #4T  trabaja. https://t.co/80wLd0sJHG
PartidoMorenaMx,#Francamente https://t.co/azgsOoBVXp
PartidoMorenaMx,En #morena tenemos la firme convicción de que el servir a otros nos enriquece como sociedad y como seres humanos. https://t.co/623bK2D2rF
PartidoMorenaMx,"¡Buenos días a todas y todos los que saben que en México hay verdaderos motivos para defender la transformación de la vida pública! 

(Imagen #CirculaEnRedes) https://t.co/hINnwLVPAR"
PartidoMorenaMx,"“El noble oficio de la política exige autenticidad y definiciones. Ser de izquierda es anclarnos en nuestros ideales y principios, no desdibujarnos, no zigzaguear”

 Presidente @lopezobrador_
#MensajeAlPueblo
#3AñosDeTransformación
01/12/21 https://t.co/GYR1E1pMd3"
PartidoMorenaMx,"Te informamos de los últimos acontecimientos del cambio verdadero en nuestro país. 

Entérate con #morenaNoticias - 04/12/21 https://t.co/XG8ICVyLEq"
PartidoMorenaMx,"La transformación llegó para quedarse, celebremos el triunfo de las grandes luchas y el inicio del cambio verdadero.

#3AñosDeTransformación https://t.co/Uoj7kCOny4"
PartidoMorenaMx,"“Se protege la naturaleza, se auspicia la igualdad de género, se repudia la discriminación, el racismo y el clasismo”.

Presidente @lopezobrador_
#MensajeAlPueblo
#3AñosDeTransformación
01/12/21 https://t.co/tRmyrHiMWu"
PartidoMorenaMx,"La #CuartaTransformación lucha día a día para instaurar una auténtica democracia.

#3AñosDeTransformación #3AñosDelTriunfo https://t.co/PJTo1rvCv8"
PartidoMorenaMx,"¡Sé parte de nuestro grupo de #WhatsApp y continuemos la regeneración de México!

1. Da clic aquí: 👉 https://t.co/DWQtl4Bj2N

2. Envíanos un mensaje y guarda el contacto de morena en tu teléfono. https://t.co/VZsWEjssyx"
PartidoMorenaMx,"“Se atiende a todos, se respeta a todos, pero se le da preferencia a los pobres. Por el bien de todos, primero los pobres”.

 Presidente @lopezobrador_
#MensajeAlPueblo
#3AñosDeTransformación
01/12/21 https://t.co/64H64W6vM0"
PartidoMorenaMx,"Te compartimos el resumen de la #ConferenciaPresidente del día de hoy, realizada desde Santa María Rayón, #EdoMex.

La #4T es información para el pueblo, democracia y transparencia. https://t.co/6GjWI0uH9D"
PartidoMorenaMx,"“Lo más importante es que ya sentamos las bases para la Transformación de nuestro país (…) en tres años ha cambiado como nunca la mentalidad del pueblo (…)"".

 Presidente @lopezobrador_
#MensajeAlPueblo
#3AñosDeTransformación
01/12/21 https://t.co/e1tHbY7NfW"
PartidoMorenaMx,¡La convicción y el amor por México mueve la transformación! #EstoEsLa4T https://t.co/cPvyBIlCoM
PartidoMorenaMx,"Hasta los corruptos lo saben: el pueblo está unido e informado, su censura no pasará. https://t.co/cAHmlmrVob"
